customer_id,customer_name,customer_segment,country,kyc_risk,pep_flag,expected_monthly_volume,total_alerts,escalated_alerts,total_alerted_amount,avg_alert_risk,unique_risk_categories,unique_risk_drivers,total_transactions,total_transaction_amount,high_risk_geo_transactions,unique_counterparties,repeat_alert_flag,multi_risk_flag,high_risk_geo_ratio,financial_crime_risk_score,financial_crime_risk_level
CUST10621,Customer 0622,Small Business,United States,Medium,0,32621.13,2.0,1.0,136828.18,49.0,1.0,2.0,21,275912.91,9,21,0,0,0.42857142857142855,37.0,Moderate
CUST10622,Customer 0623,Commercial,United States,High,0,1557.23,3.0,1.0,82562.19,50.0,2.0,3.0,30,422689.39,12,30,1,1,0.4,74.0,High
CUST10623,Customer 0624,Small Business,United States,Medium,0,8501.89,3.0,0.0,226795.65,54.666666666666664,2.0,2.0,22,173417.04,4,22,1,1,0.18181818181818182,56.3,Moderate
CUST10624,Customer 0625,Consumer,United States,Medium,0,20919.27,3.0,3.0,38118.57,71.33333333333333,2.0,3.0,31,440776.96,9,31,1,1,0.2903225806451613,75.6,High
CUST10625,Customer 0626,Consumer,United States,Low,0,3772.83,1.0,1.0,17946.37,62.0,1.0,1.0,24,465624.24,13,24,0,0,0.5416666666666666,26.0,Low
CUST10626,Customer 0627,Small Business,United Arab Emirates,Low,0,16917.16,1.0,1.0,13074.72,71.0,1.0,1.0,18,294449.49,6,18,0,0,0.3333333333333333,26.0,Low
CUST10627,Customer 0628,Small Business,India,Low,0,10221.97,0.0,0.0,0.0,0.0,0.0,0.0,27,339346.96,12,27,0,0,0.4444444444444444,17.0,Low
CUST10628,Customer 0629,Commercial,United States,Low,0,4703.77,1.0,1.0,112694.24,80.0,1.0,1.0,29,326359.44,16,29,0,0,0.5517241379310345,26.0,Low
CUST10629,Customer 0630,Consumer,United States,Low,0,7972.45,1.0,0.0,11851.62,79.0,1.0,1.0,36,230096.72,18,36,0,0,0.5,21.0,Low
CUST10630,Customer 0631,Consumer,United States,Low,0,7746.04,2.0,0.0,57807.44,28.5,2.0,2.0,33,309066.86,11,33,0,1,0.3333333333333333,40.0,Moderate
CUST10631,Customer 0632,Consumer,United States,Low,0,5528.21,0.0,0.0,0.0,0.0,0.0,0.0,26,222280.59,6,26,0,0,0.23076923076923078,14.2,Low
CUST10632,Customer 0633,Consumer,Turkey,Low,0,5012.66,0.0,0.0,0.0,0.0,0.0,0.0,30,531015.18,7,30,0,0,0.23333333333333334,14.3,Low
CUST10633,Customer 0634,Consumer,Mexico,Low,0,15441.76,1.0,1.0,29185.43,63.0,1.0,1.0,31,255548.65,12,31,0,0,0.3870967741935484,26.0,Low
CUST10634,Customer 0635,Consumer,United States,Low,0,13217.75,6.0,2.0,115415.08,58.0,3.0,5.0,21,251252.86000000002,5,21,1,1,0.23809523809523808,69.5,High
CUST10635,Customer 0636,Small Business,United States,Medium,0,25300.07,2.0,0.0,27165.9,46.0,1.0,1.0,24,283356.33,14,24,0,0,0.5833333333333334,32.0,Moderate
CUST10636,Customer 0637,Consumer,Russia,Low,0,3942.25,1.0,0.0,4348.41,24.0,1.0,1.0,24,199529.86000000002,8,24,0,0,0.3333333333333333,21.0,Low
CUST10637,Customer 0638,Consumer,United States,Low,0,8577.36,4.0,2.0,154624.21,66.25,2.0,3.0,33,386310.69,15,33,1,1,0.45454545454545453,68.0,High
CUST10638,Customer 0639,Consumer,Turkey,Low,0,4989.53,2.0,1.0,17980.25,38.0,1.0,1.0,33,600943.49,14,33,0,0,0.42424242424242425,30.0,Moderate
CUST10639,Customer 0640,Commercial,United States,Low,1,13777.73,0.0,0.0,0.0,0.0,0.0,0.0,20,233136.4,5,20,0,0,0.25,27.0,Low
CUST10640,Customer 0641,Consumer,Turkey,Low,0,55732.46,1.0,0.0,106835.08,49.0,1.0,1.0,24,448185.89999999997,6,24,0,0,0.25,19.0,Low
CUST10641,Customer 0642,Consumer,Canada,Medium,0,9176.56,2.0,1.0,94634.76,31.0,2.0,2.0,22,205721.97,4,22,0,1,0.18181818181818182,47.3,Moderate
CUST10642,Customer 0643,Consumer,Mexico,Medium,0,9576.56,1.0,1.0,37359.77,59.0,1.0,1.0,33,427928.81,14,33,0,0,0.42424242424242425,33.0,Moderate
CUST10643,Customer 0644,Consumer,China,Low,0,8404.04,3.0,2.0,142632.90999999997,49.0,2.0,3.0,25,285990.3,8,25,1,1,0.32,64.0,High
CUST10644,Customer 0645,Consumer,United Kingdom,Low,0,6065.19,1.0,1.0,30809.69,81.0,1.0,1.0,28,245011.31,16,28,0,0,0.5714285714285714,26.0,Low
CUST10645,Customer 0646,Small Business,Mexico,Medium,0,9552.78,2.0,1.0,252737.49,56.0,2.0,2.0,25,340179.66,9,25,0,1,0.36,52.0,Moderate
CUST10646,Customer 0647,Consumer,United States,High,1,6544.24,5.0,5.0,274476.29,75.6,2.0,4.0,20,298574.70999999996,8,20,1,1,0.4,100.0,Critical
CUST10647,Customer 0648,Consumer,China,Low,0,15622.44,0.0,0.0,0.0,0.0,0.0,0.0,23,342320.84,12,23,0,0,0.5217391304347826,17.0,Low
CUST10648,Customer 0649,Consumer,United States,Low,0,7155.26,2.0,0.0,82841.41,53.0,2.0,2.0,21,194546.4,8,21,0,1,0.38095238095238093,40.0,Moderate
CUST10649,Customer 0650,Consumer,United States,Medium,0,57842.48,1.0,1.0,8366.63,39.0,1.0,1.0,27,304381.0,10,27,0,0,0.37037037037037035,33.0,Moderate
CUST10650,Customer 0651,Small Business,China,Medium,0,16973.55,2.0,2.0,70782.61,66.0,1.0,2.0,23,229534.8,10,23,0,0,0.43478260869565216,42.0,Moderate
CUST10651,Customer 0652,Consumer,United Kingdom,Low,0,10376.19,3.0,2.0,137804.69,51.333333333333336,3.0,3.0,24,259855.51,8,24,1,1,0.3333333333333333,64.0,High
CUST10652,Customer 0653,Consumer,India,Low,0,17949.36,3.0,0.0,94241.49999999999,75.66666666666667,3.0,3.0,27,251017.08000000002,10,27,1,1,0.37037037037037035,54.0,Moderate
CUST10653,Customer 0654,Commercial,United States,Low,0,6831.24,1.0,0.0,81896.52,44.0,1.0,1.0,29,289986.76,14,29,0,0,0.4827586206896552,21.0,Low
CUST10654,Customer 0655,Consumer,Turkey,Low,0,7795.19,3.0,0.0,38467.27,61.0,2.0,2.0,26,310131.68,11,26,1,1,0.4230769230769231,54.0,Moderate
CUST10655,Customer 0656,Consumer,United Arab Emirates,Low,0,13100.55,1.0,1.0,14319.98,65.0,1.0,1.0,26,230148.36,12,26,0,0,0.46153846153846156,26.0,Low
CUST10656,Customer 0657,Commercial,United States,Low,0,9568.06,1.0,1.0,18177.62,63.0,1.0,1.0,34,375431.08999999997,12,33,0,0,0.35294117647058826,26.0,Low
CUST10657,Customer 0658,Consumer,Canada,Medium,0,6156.58,2.0,0.0,117785.08000000002,34.5,2.0,2.0,31,314899.33,16,31,0,1,0.5161290322580645,47.0,Moderate
CUST10658,Customer 0659,Consumer,Turkey,Low,0,8040.06,0.0,0.0,0.0,0.0,0.0,0.0,20,241954.07,8,20,0,0,0.4,17.0,Low
CUST10659,Customer 0660,Consumer,China,Low,0,26520.23,3.0,1.0,150525.43000000002,58.666666666666664,2.0,2.0,25,460150.48,11,25,1,1,0.44,59.0,Moderate
CUST10660,Customer 0661,Consumer,United States,Low,0,9864.93,2.0,1.0,361997.14,71.0,2.0,2.0,22,155298.33,11,22,0,1,0.5,45.0,Moderate
CUST10661,Customer 0662,Commercial,United States,Low,0,2832.58,2.0,1.0,98047.1,76.5,2.0,2.0,24,218602.83,11,24,0,1,0.4583333333333333,45.0,Moderate
CUST10662,Customer 0663,Small Business,United States,Medium,0,5453.21,1.0,0.0,24816.28,34.0,1.0,1.0,19,152368.73,5,19,0,0,0.2631578947368421,26.5,Low
CUST10663,Customer 0664,Consumer,Mexico,Low,0,11304.72,1.0,1.0,84004.59,63.0,1.0,1.0,23,170316.79,10,23,0,0,0.43478260869565216,26.0,Low
CUST10664,Customer 0665,Consumer,India,Medium,0,21855.76,2.0,1.0,78235.63,77.5,2.0,2.0,27,347467.61,12,27,0,1,0.4444444444444444,52.0,Moderate
CUST10665,Customer 0666,Commercial,United States,Low,0,25501.28,2.0,1.0,33707.94,45.0,2.0,2.0,23,345418.18,8,23,0,1,0.34782608695652173,45.0,Moderate
CUST10666,Customer 0667,Consumer,China,Low,0,4433.34,2.0,1.0,135490.8,49.5,1.0,2.0,20,216376.45,10,20,0,0,0.5,30.0,Moderate
CUST10667,Customer 0668,Small Business,United States,Medium,0,24146.29,1.0,1.0,23809.85,54.0,1.0,1.0,31,338097.12,14,31,0,0,0.45161290322580644,33.0,Moderate
CUST10668,Customer 0669,Small Business,United States,High,0,3997.64,1.0,0.0,16979.67,84.0,1.0,1.0,34,482710.02,14,34,0,0,0.4117647058823529,36.0,Moderate
CUST10669,Customer 0670,Consumer,United Kingdom,Medium,1,11136.97,1.0,0.0,49431.47,30.0,1.0,1.0,21,171262.93,9,21,0,0,0.42857142857142855,40.0,Moderate
CUST10670,Customer 0671,Consumer,United States,Low,0,16663.66,3.0,0.0,252068.22,42.333333333333336,2.0,3.0,35,316409.7,15,35,1,1,0.42857142857142855,54.0,Moderate
CUST10671,Customer 0672,Small Business,China,Low,0,4170.06,0.0,0.0,0.0,0.0,0.0,0.0,23,137730.6,12,23,0,0,0.5217391304347826,17.0,Low
CUST10672,Customer 0673,Consumer,United States,Medium,0,6134.89,1.0,0.0,16019.19,41.0,1.0,1.0,36,363592.07,21,36,0,0,0.5833333333333334,28.0,Low
CUST10673,Customer 0674,Consumer,United States,Low,0,8099.28,1.0,0.0,12134.89,58.0,1.0,1.0,26,734363.5700000001,9,26,0,0,0.34615384615384615,21.0,Low
CUST10674,Customer 0675,Consumer,Canada,High,0,6299.84,2.0,2.0,49573.56,80.0,2.0,2.0,22,214136.82,8,22,0,1,0.36363636363636365,65.0,High
CUST10675,Customer 0676,Small Business,United States,Medium,0,12858.41,3.0,0.0,85752.97,63.333333333333336,2.0,3.0,28,472825.41000000003,7,28,1,1,0.25,59.0,Moderate
CUST10676,Customer 0677,Consumer,India,Medium,0,20746.37,1.0,1.0,23713.37,83.0,1.0,1.0,19,273875.27999999997,12,19,0,0,0.631578947368421,33.0,Moderate
CUST10677,Customer 0678,Consumer,United States,Low,0,3393.18,4.0,2.0,171358.18,68.5,2.0,4.0,24,298011.83,10,24,1,1,0.4166666666666667,68.0,High
CUST10678,Customer 0679,Small Business,United States,High,0,8771.05,1.0,0.0,32484.76,44.0,1.0,1.0,21,153176.99,9,21,0,0,0.42857142857142855,36.0,Moderate
CUST10679,Customer 0680,Small Business,India,Medium,0,8076.04,1.0,1.0,32116.14,39.0,1.0,1.0,22,229120.11,12,22,0,0,0.5454545454545454,33.0,Moderate
CUST10680,Customer 0681,Small Business,United States,High,0,9898.72,0.0,0.0,0.0,0.0,0.0,0.0,23,292450.67,12,23,0,0,0.5217391304347826,32.0,Moderate
CUST10681,Customer 0682,Consumer,United States,Low,1,17541.59,1.0,1.0,57456.52,55.0,1.0,1.0,21,187451.41,7,21,0,0,0.3333333333333333,38.0,Moderate
CUST10682,Customer 0683,Consumer,United States,Medium,0,20742.49,0.0,0.0,0.0,0.0,0.0,0.0,18,185500.0,4,18,0,0,0.2222222222222222,20.9,Low
CUST10683,Customer 0684,Consumer,United States,High,0,15590.8,0.0,0.0,0.0,0.0,0.0,0.0,29,301680.12,11,28,0,0,0.3793103448275862,32.0,Moderate
CUST10684,Customer 0685,Consumer,India,Low,0,5441.34,0.0,0.0,0.0,0.0,0.0,0.0,19,144541.74,8,19,0,0,0.42105263157894735,17.0,Low
CUST10685,Customer 0686,Consumer,United States,Low,0,1192.55,3.0,0.0,104896.18,53.333333333333336,2.0,3.0,19,177845.71,10,19,1,1,0.5263157894736842,54.0,Moderate
CUST10686,Customer 0687,Consumer,Nigeria,Medium,0,7677.15,2.0,0.0,46277.91,45.0,2.0,2.0,22,349585.11,10,22,0,1,0.45454545454545453,47.0,Moderate
CUST10687,Customer 0688,Consumer,Russia,Low,0,10657.83,0.0,0.0,0.0,0.0,0.0,0.0,34,296209.18,16,34,0,0,0.47058823529411764,17.0,Low
CUST10688,Customer 0689,Small Business,Mexico,Medium,0,50677.95,4.0,2.0,112712.85,71.5,4.0,4.0,31,383646.42,12,31,1,1,0.3870967741935484,75.0,High
CUST10689,Customer 0690,Consumer,Canada,Low,0,8057.04,3.0,0.0,121479.98999999999,63.0,2.0,2.0,28,236889.74,14,28,1,1,0.5,54.0,Moderate
CUST10690,Customer 0691,Consumer,United States,Low,0,23674.45,1.0,0.0,18379.98,76.0,1.0,1.0,17,143410.83,8,16,0,0,0.47058823529411764,21.0,Low
CUST10691,Customer 0692,Consumer,United States,Medium,0,5641.93,0.0,0.0,0.0,0.0,0.0,0.0,27,456451.12,11,27,0,0,0.4074074074074074,24.0,Low
CUST10692,Customer 0693,Small Business,United States,Low,0,24756.23,1.0,1.0,77707.1,68.0,1.0,1.0,25,420612.02,11,25,0,0,0.44,26.0,Low
CUST10693,Customer 0694,Consumer,United States,Low,0,7849.52,2.0,0.0,20483.23,73.0,2.0,2.0,26,269501.04,12,26,0,1,0.46153846153846156,40.0,Moderate
CUST10694,Customer 0695,Consumer,United States,Low,0,28319.91,1.0,1.0,8188.05,67.0,1.0,1.0,21,367824.83,6,21,0,0,0.2857142857142857,25.4,Low
CUST10695,Customer 0696,Consumer,United Arab Emirates,Medium,0,44405.64,4.0,2.0,71713.14,58.25,2.0,4.0,24,288711.75,12,24,1,1,0.5,75.0,High
CUST10696,Customer 0697,Consumer,United States,Low,0,6171.71,1.0,0.0,4825.89,37.0,1.0,1.0,27,356253.42,9,27,0,0,0.3333333333333333,21.0,Low
CUST10697,Customer 0698,Consumer,Mexico,Low,0,29689.98,0.0,0.0,0.0,0.0,0.0,0.0,22,271604.09,9,22,0,0,0.4090909090909091,17.0,Low
CUST10698,Customer 0699,Consumer,Russia,Medium,0,7843.34,1.0,0.0,70907.14,64.0,1.0,1.0,39,418583.92,13,39,0,0,0.3333333333333333,28.0,Low
CUST10699,Customer 0700,Consumer,United States,High,0,33184.35,0.0,0.0,0.0,0.0,0.0,0.0,34,500420.89,12,34,0,0,0.35294117647058826,32.0,Moderate
CUST10700,Customer 0701,Consumer,United States,Medium,0,3538.21,1.0,0.0,174830.45,82.0,1.0,1.0,15,142975.37,7,15,0,0,0.4666666666666667,28.0,Low
CUST10701,Customer 0702,Consumer,China,Low,0,7148.25,1.0,0.0,8095.73,34.0,1.0,1.0,30,241110.34,3,30,0,0,0.1,13.0,Low
CUST10702,Customer 0703,Consumer,United States,Low,0,4844.13,2.0,1.0,53739.86,70.5,2.0,2.0,27,291739.52,13,27,0,1,0.48148148148148145,45.0,Moderate
CUST10703,Customer 0704,Consumer,Canada,High,0,15274.28,0.0,0.0,0.0,0.0,0.0,0.0,29,525088.2899999999,12,29,0,0,0.41379310344827586,32.0,Moderate
CUST10704,Customer 0705,Consumer,United Kingdom,Low,0,4099.66,1.0,0.0,14923.03,41.0,1.0,1.0,14,159477.91,6,14,0,0,0.42857142857142855,21.0,Low
CUST10705,Customer 0706,Consumer,United States,Low,0,3876.96,1.0,0.0,49171.04,52.0,1.0,1.0,28,323696.33,10,28,0,0,0.35714285714285715,21.0,Low
CUST10706,Customer 0707,Consumer,United States,Low,0,3305.84,2.0,1.0,72460.42,46.5,2.0,2.0,21,304238.59,12,21,0,1,0.5714285714285714,45.0,Moderate
CUST10707,Customer 0708,Small Business,United States,Low,0,39089.95,0.0,0.0,0.0,0.0,0.0,0.0,34,625018.18,14,34,0,0,0.4117647058823529,17.0,Low
CUST10708,Customer 0709,Consumer,United States,Low,0,9188.69,3.0,2.0,171020.3,62.0,2.0,2.0,22,322853.38,9,22,1,1,0.4090909090909091,64.0,High
CUST10709,Customer 0710,Small Business,Nigeria,Low,0,11842.92,3.0,1.0,109820.4,68.33333333333333,2.0,3.0,20,178008.5,6,20,1,1,0.3,59.0,Moderate
CUST10710,Customer 0711,Consumer,United Arab Emirates,Low,0,26697.02,1.0,0.0,58803.29,63.0,1.0,1.0,21,134887.57,10,21,0,0,0.47619047619047616,21.0,Low
CUST10711,Customer 0712,Consumer,United Arab Emirates,Medium,1,10197.86,2.0,1.0,87723.52,64.0,2.0,2.0,34,391982.89999999997,15,34,0,1,0.4411764705882353,64.0,High
CUST10712,Customer 0713,Consumer,Canada,Medium,0,13321.12,2.0,2.0,14358.29,73.5,2.0,2.0,26,247255.9,11,26,0,1,0.4230769230769231,57.0,Moderate
CUST10713,Customer 0714,Consumer,Turkey,Medium,0,11263.6,1.0,0.0,20554.64,46.0,1.0,1.0,23,239826.22,10,23,0,0,0.43478260869565216,28.0,Low
CUST10714,Customer 0715,Consumer,Nigeria,Medium,0,4062.28,4.0,2.0,91890.05,50.5,3.0,4.0,24,176655.23,13,24,1,1,0.5416666666666666,75.0,High
CUST10715,Customer 0716,Small Business,China,Low,0,10872.08,0.0,0.0,0.0,0.0,0.0,0.0,25,277698.94,9,25,0,0,0.36,17.0,Low
CUST10716,Customer 0717,Consumer,United States,Low,0,5394.93,2.0,0.0,213164.9,57.5,2.0,2.0,27,332757.38,12,27,0,1,0.4444444444444444,40.0,Moderate
CUST10717,Customer 0718,Small Business,United States,High,0,7868.24,2.0,1.0,33223.55,68.5,2.0,2.0,24,348324.73,11,24,0,1,0.4583333333333333,60.0,High
CUST10718,Customer 0719,Consumer,Mexico,Low,0,6622.69,2.0,1.0,40162.89,67.5,2.0,2.0,34,417807.64,13,34,0,1,0.38235294117647056,45.0,Moderate
CUST10719,Customer 0720,Consumer,United States,Low,0,112178.38,0.0,0.0,0.0,0.0,0.0,0.0,30,290125.05,14,30,0,0,0.4666666666666667,17.0,Low
CUST10720,Customer 0721,Consumer,United States,High,0,29513.97,0.0,0.0,0.0,0.0,0.0,0.0,23,260846.1,9,23,0,0,0.391304347826087,32.0,Moderate
CUST10721,Customer 0722,Small Business,United States,Low,0,8965.03,1.0,0.0,9909.85,95.0,1.0,1.0,20,356175.72,5,20,0,0,0.25,19.0,Low
CUST10722,Customer 0723,Consumer,United States,Low,0,3979.55,0.0,0.0,0.0,0.0,0.0,0.0,22,330394.02999999997,5,22,0,0,0.22727272727272727,14.1,Low
CUST10723,Customer 0724,Consumer,United States,Medium,0,36767.27,1.0,1.0,23352.59,63.0,1.0,1.0,23,302869.89,10,23,0,0,0.43478260869565216,33.0,Moderate
CUST10724,Customer 0725,Consumer,United States,Low,0,23654.81,2.0,1.0,82771.62,53.0,1.0,2.0,26,312570.46,14,26,0,0,0.5384615384615384,30.0,Moderate
CUST10725,Customer 0726,Consumer,United States,Medium,0,14984.0,4.0,0.0,399182.81,54.25,3.0,3.0,25,352574.20999999996,12,25,1,1,0.48,65.0,High
CUST10726,Customer 0727,Small Business,United States,Low,0,41475.83,3.0,1.0,270677.02,51.666666666666664,2.0,2.0,22,145623.99,8,22,1,1,0.36363636363636365,59.0,Moderate
CUST10727,Customer 0728,Consumer,India,Low,0,2779.55,2.0,1.0,147776.97999999998,72.0,2.0,2.0,18,168772.55,9,18,0,1,0.5,45.0,Moderate
CUST10728,Customer 0729,Small Business,United States,Medium,0,5051.44,2.0,1.0,56475.34,41.0,2.0,2.0,23,289832.24,13,23,0,1,0.5652173913043478,52.0,Moderate
CUST10729,Customer 0730,Consumer,United States,High,0,24592.2,1.0,1.0,19387.43,89.0,1.0,1.0,25,159971.01,7,25,0,0,0.28,40.2,Moderate
CUST10730,Customer 0731,Small Business,United Arab Emirates,Low,0,2599.8,0.0,0.0,0.0,0.0,0.0,0.0,14,108050.14,3,14,0,0,0.21428571428571427,13.6,Low
CUST10731,Customer 0732,Consumer,Turkey,Low,0,12029.54,0.0,0.0,0.0,0.0,0.0,0.0,19,167603.62,7,19,0,0,0.3684210526315789,17.0,Low
CUST10732,Customer 0733,Consumer,United States,Medium,0,4721.76,4.0,2.0,190172.25,43.25,3.0,4.0,31,309387.83,11,31,1,1,0.3548387096774194,75.0,High
CUST10733,Customer 0734,Small Business,United States,High,0,10877.82,4.0,0.0,93500.12000000001,45.0,3.0,4.0,31,541285.97,16,31,1,1,0.5161290322580645,73.0,High
CUST10734,Customer 0735,Commercial,Russia,Medium,0,8722.5,2.0,1.0,108467.5,49.0,1.0,1.0,14,180360.94,3,14,0,0,0.21428571428571427,33.6,Moderate
CUST10735,Customer 0736,Consumer,United States,Low,0,6640.46,2.0,1.0,100897.35,64.0,2.0,2.0,29,296267.76,13,29,0,1,0.4482758620689655,45.0,Moderate
CUST10736,Customer 0737,Consumer,United States,Low,0,11496.71,1.0,1.0,94981.09,99.0,1.0,1.0,21,286015.1,9,21,0,0,0.42857142857142855,26.0,Low
CUST10737,Customer 0738,Commercial,India,High,0,7721.81,1.0,1.0,17650.81,36.0,1.0,1.0,28,330063.36,11,28,0,0,0.39285714285714285,41.0,Moderate
CUST10738,Customer 0739,Consumer,United States,Low,0,15816.78,2.0,0.0,37212.57,51.0,1.0,2.0,28,290315.83,11,28,0,0,0.39285714285714285,25.0,Low
CUST10739,Customer 0740,Small Business,United States,Low,1,16476.48,4.0,1.0,118569.55,55.25,3.0,3.0,34,371837.54,14,33,1,1,0.4117647058823529,75.0,High
CUST10740,Customer 0741,Small Business,India,Low,0,22114.56,3.0,0.0,180904.86,53.666666666666664,3.0,3.0,25,188025.86000000002,8,25,1,1,0.32,54.0,Moderate
CUST10741,Customer 0742,Small Business,United States,High,0,2852.33,5.0,3.0,201071.87,54.8,4.0,5.0,28,271093.6,18,28,1,1,0.6428571428571429,92.0,Critical
CUST10742,Customer 0743,Small Business,Russia,Medium,0,18106.25,3.0,2.0,132984.78,68.0,3.0,3.0,30,318767.91,11,30,1,1,0.36666666666666664,71.0,High
CUST10743,Customer 0744,Consumer,India,High,0,3836.64,0.0,0.0,0.0,0.0,0.0,0.0,22,358139.81,11,22,0,0,0.5,32.0,Moderate
CUST10744,Customer 0745,Consumer,Nigeria,High,0,31459.93,1.0,1.0,28199.79,65.0,1.0,1.0,19,459989.56000000006,9,19,0,0,0.47368421052631576,41.0,Moderate
CUST10745,Customer 0746,Small Business,United States,Low,0,3895.22,0.0,0.0,0.0,0.0,0.0,0.0,16,181474.84,6,16,0,0,0.375,17.0,Low
CUST10746,Customer 0747,Consumer,Russia,High,1,2806.1,1.0,0.0,20194.58,77.0,1.0,1.0,24,434598.08,9,24,0,0,0.375,48.0,Moderate
CUST10747,Customer 0748,Small Business,Canada,High,0,11966.24,3.0,2.0,64543.880000000005,60.333333333333336,3.0,3.0,24,231939.54,8,24,1,1,0.3333333333333333,79.0,High
CUST10748,Customer 0749,Consumer,India,Low,0,1885.86,1.0,0.0,75337.02,76.0,1.0,1.0,33,269962.62,12,33,0,0,0.36363636363636365,21.0,Low
CUST10749,Customer 0750,Consumer,India,Low,0,13317.7,3.0,1.0,119547.40000000001,54.666666666666664,2.0,3.0,25,218237.27,7,25,1,1,0.28,58.2,Moderate
CUST10750,Customer 0751,Small Business,Turkey,Low,0,9215.81,3.0,2.0,110051.04999999999,49.0,3.0,3.0,26,228085.86000000002,17,26,1,1,0.6538461538461539,64.0,High
CUST10751,Customer 0752,Commercial,United Arab Emirates,Medium,0,26025.88,0.0,0.0,0.0,0.0,0.0,0.0,22,389908.68,9,22,0,0,0.4090909090909091,24.0,Low
CUST10752,Customer 0753,Consumer,United States,Low,0,2917.45,0.0,0.0,0.0,0.0,0.0,0.0,25,191057.96,6,25,0,0,0.24,14.6,Low
CUST10753,Customer 0754,Consumer,Russia,Low,0,138878.42,0.0,0.0,0.0,0.0,0.0,0.0,23,318450.11,15,23,0,0,0.6521739130434783,17.0,Low
CUST10754,Customer 0755,Consumer,United Kingdom,Medium,0,13729.02,1.0,0.0,17389.49,42.0,1.0,1.0,27,291113.12,12,27,0,0,0.4444444444444444,28.0,Low
CUST10755,Customer 0756,Consumer,United States,Medium,1,31724.74,1.0,0.0,20028.52,82.0,1.0,1.0,31,235033.19,12,31,0,0,0.3870967741935484,40.0,Moderate
CUST10756,Customer 0757,Consumer,United States,Medium,0,3097.78,2.0,1.0,91470.68,74.0,2.0,2.0,20,213220.15,6,20,0,1,0.3,52.0,Moderate
CUST10757,Customer 0758,Small Business,United States,Low,0,40556.17,3.0,1.0,56571.270000000004,57.0,3.0,3.0,25,252790.27,12,25,1,1,0.48,59.0,Moderate
CUST10758,Customer 0759,Small Business,United States,Low,0,18633.13,2.0,1.0,56091.479999999996,70.0,2.0,2.0,19,375709.79,6,19,0,1,0.3157894736842105,45.0,Moderate
CUST10759,Customer 0760,Consumer,Russia,High,0,4809.29,2.0,1.0,138777.85,71.0,2.0,2.0,33,279937.44,13,33,0,1,0.3939393939393939,60.0,High
CUST10760,Customer 0761,Small Business,United States,Medium,0,6585.5,1.0,1.0,33844.34,74.0,1.0,1.0,19,171062.74,6,19,0,0,0.3157894736842105,33.0,Moderate
CUST10761,Customer 0762,Consumer,United States,Low,0,6518.68,0.0,0.0,0.0,0.0,0.0,0.0,31,538027.2999999999,15,30,0,0,0.4838709677419355,17.0,Low
CUST10762,Customer 0763,Consumer,United States,Low,0,18458.46,0.0,0.0,0.0,0.0,0.0,0.0,33,252847.61,11,33,0,0,0.3333333333333333,17.0,Low
CUST10763,Customer 0764,Commercial,United States,Medium,0,4592.23,1.0,0.0,106947.18,25.0,1.0,1.0,19,264419.95,12,19,0,0,0.631578947368421,28.0,Low
CUST10764,Customer 0765,Commercial,United States,Low,0,22496.65,2.0,0.0,150342.02,50.0,2.0,2.0,24,198158.92,8,24,0,1,0.3333333333333333,40.0,Moderate
CUST10765,Customer 0766,Consumer,India,Medium,0,3750.92,2.0,2.0,23997.02,50.0,2.0,2.0,30,447921.51,11,30,0,1,0.36666666666666664,57.0,Moderate
CUST10766,Customer 0767,Small Business,Turkey,Low,0,4214.37,2.0,2.0,212204.99,84.0,2.0,2.0,21,238246.81,8,20,0,1,0.38095238095238093,50.0,Moderate
CUST10767,Customer 0768,Consumer,United States,Low,0,8284.56,1.0,0.0,16875.52,33.0,1.0,1.0,20,230688.14,6,20,0,0,0.3,21.0,Low
CUST10768,Customer 0769,Consumer,Russia,Low,0,3388.25,2.0,1.0,212826.43,63.5,1.0,1.0,15,157682.75,8,14,0,0,0.5333333333333333,30.0,Moderate
CUST10769,Customer 0770,Small Business,Turkey,Low,0,18473.12,0.0,0.0,0.0,0.0,0.0,0.0,36,376108.87,11,36,0,0,0.3055555555555556,17.0,Low
CUST10770,Customer 0771,Small Business,United States,High,0,22794.06,1.0,1.0,199249.19,58.0,1.0,1.0,29,309208.67,19,29,0,0,0.6551724137931034,41.0,Moderate
CUST10771,Customer 0772,Consumer,United States,Low,0,9723.2,3.0,0.0,59917.57,56.0,3.0,3.0,33,420853.9,15,33,1,1,0.45454545454545453,54.0,Moderate
CUST10772,Customer 0773,Consumer,United States,Low,0,8093.66,2.0,0.0,153110.82,63.5,2.0,2.0,18,192922.96,8,18,0,1,0.4444444444444444,40.0,Moderate
CUST10773,Customer 0774,Small Business,United States,High,0,10234.2,2.0,1.0,113798.31,68.0,1.0,2.0,19,169659.16999999998,10,19,0,0,0.5263157894736842,45.0,Moderate
CUST10774,Customer 0775,Consumer,Turkey,Low,0,17197.7,2.0,1.0,29535.72,69.5,1.0,1.0,26,261025.44,7,26,0,0,0.2692307692307692,28.8,Low
CUST10775,Customer 0776,Consumer,United States,Low,0,1212.85,1.0,0.0,27114.54,59.0,1.0,1.0,19,178207.41999999998,12,19,0,0,0.631578947368421,21.0,Low
CUST10776,Customer 0777,Consumer,United States,Low,0,63046.91,1.0,0.0,8472.09,31.0,1.0,1.0,25,208984.92,9,25,0,0,0.36,21.0,Low
