transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_id,counterparty_country,high_risk_geo_flag
TX500328,CUST10637,2026-01-11,Wire,Debit,6989.94,CP01242,Russia,1
TX500329,CUST10822,2026-01-22,Card,Debit,1389.67,CP02319,Turkey,1
TX500330,CUST11016,2026-08-20,Wire,Debit,4579.88,CP03455,Russia,1
TX500331,CUST11156,2026-07-12,ACH,Debit,14606.62,CP05580,China,0
TX500332,CUST10061,2026-02-01,Cash,Debit,15450.81,CP05636,Mexico,0
TX500333,CUST10221,2026-06-19,Wire,Credit,1051.79,CP04564,Turkey,1
TX500334,CUST10982,2026-06-29,ACH,Debit,17935.64,CP03387,Turkey,1
TX500335,CUST10675,2026-03-12,P2P,Debit,12095.79,CP06114,Canada,0
TX500336,CUST11167,2026-08-02,Card,Credit,6731.83,CP00635,United Kingdom,0
TX500337,CUST11102,2026-02-06,Card,Credit,70892.86,CP04869,India,0
TX500338,CUST10505,2026-07-09,ACH,Debit,25861.91,CP00471,United States,0
TX500339,CUST11106,2026-06-02,Wire,Credit,14543.57,CP03469,India,0
TX500340,CUST10035,2026-03-26,Check,Credit,6574.2,CP01116,United States,0
TX500341,CUST10350,2026-08-04,Wire,Debit,15372.93,CP05203,United States,0
TX500342,CUST11165,2026-09-19,Check,Debit,5847.86,CP03874,Turkey,1
TX500343,CUST10873,2026-07-07,P2P,Credit,1481.85,CP00624,China,0
TX500344,CUST11068,2026-07-03,Card,Debit,31092.34,CP03114,United Kingdom,0
TX500345,CUST10633,2026-08-01,ACH,Debit,20411.18,CP04696,United States,0
TX500346,CUST10279,2026-07-06,Wire,Debit,2675.57,CP04345,United Kingdom,0
TX500347,CUST10848,2026-04-16,P2P,Credit,4851.5,CP02871,United Kingdom,0
TX500348,CUST10987,2026-06-02,Wire,Credit,35945.06,CP01445,United States,0
TX500349,CUST10234,2026-01-25,Card,Credit,11131.06,CP02925,China,0
TX500350,CUST10940,2026-04-08,ACH,Debit,17935.89,CP03555,United States,0
TX500351,CUST10715,2026-02-24,Card,Debit,11687.38,CP05573,Mexico,0
TX500352,CUST10915,2026-02-10,P2P,Debit,9334.4,CP00913,United Arab Emirates,1
TX500353,CUST11129,2026-05-20,Wire,Debit,852.74,CP02434,Russia,1
TX500354,CUST10231,2026-08-24,Wire,Debit,34468.04,CP00447,United Kingdom,0
TX500355,CUST10043,2026-03-08,ACH,Credit,1695.07,CP03930,India,0
TX500356,CUST10002,2026-02-12,Card,Debit,5762.56,CP04250,China,0
TX500357,CUST10508,2026-01-06,Card,Credit,2880.52,CP05477,United States,0
TX500358,CUST10381,2026-07-15,Card,Credit,8107.47,CP03411,China,0
TX500359,CUST10742,2026-08-13,ACH,Debit,6112.11,CP04278,United Arab Emirates,1
TX500360,CUST10656,2026-05-15,Card,Credit,10975.97,CP05985,United Arab Emirates,1
TX500361,CUST10639,2026-09-25,Cash,Credit,7254.23,CP03820,India,0
TX500362,CUST10587,2026-01-15,Wire,Debit,16683.45,CP02690,United Arab Emirates,1
TX500363,CUST11071,2026-07-18,P2P,Credit,8835.42,CP01082,Turkey,1
TX500364,CUST10841,2026-06-12,Wire,Debit,3729.83,CP05728,Turkey,1
TX500365,CUST11048,2026-09-19,P2P,Credit,6257.18,CP03173,Russia,1
TX500366,CUST10066,2026-02-05,Wire,Debit,14640.5,CP03491,United Kingdom,0
TX500367,CUST10979,2026-01-27,P2P,Credit,722.48,CP01851,Mexico,0
TX500368,CUST10773,2026-03-21,Wire,Credit,12858.4,CP03160,Turkey,1
TX500369,CUST10608,2026-07-28,ACH,Credit,16272.36,CP01983,United Arab Emirates,1
TX500370,CUST10271,2026-07-11,P2P,Credit,4120.22,CP00807,Canada,0
TX500371,CUST10472,2026-05-19,ACH,Credit,5466.47,CP03707,Russia,1
TX500372,CUST10791,2026-08-26,Cash,Credit,5244.63,CP02418,Nigeria,1
TX500373,CUST10324,2026-07-24,Card,Debit,7230.35,CP05113,China,0
TX500374,CUST10128,2026-05-20,Card,Debit,1167.64,CP04593,United Arab Emirates,1
TX500375,CUST10609,2026-01-23,ACH,Debit,6637.0,CP04481,United States,0
TX500376,CUST11173,2026-07-06,Wire,Debit,5524.96,CP01423,China,0
TX500377,CUST11156,2026-09-17,Check,Debit,5886.81,CP03407,Nigeria,1
TX500378,CUST10316,2026-06-20,Check,Debit,25605.05,CP04412,United States,0
TX500379,CUST10798,2026-08-09,Card,Credit,50123.74,CP04810,Canada,0
TX500380,CUST11017,2026-06-12,ACH,Credit,10328.51,CP00467,United Kingdom,0
TX500381,CUST10881,2026-07-08,ACH,Credit,9779.22,CP00362,United Arab Emirates,1
TX500382,CUST10254,2026-01-15,Card,Debit,4458.75,CP05474,India,0
TX500383,CUST10401,2026-05-17,ACH,Debit,1039.46,CP00150,United States,0
TX500384,CUST10352,2026-04-19,Wire,Credit,2922.31,CP03878,Mexico,0
TX500385,CUST10938,2026-07-25,Card,Debit,2410.18,CP02446,United States,0
TX500386,CUST10687,2026-04-22,P2P,Debit,2359.33,CP02318,Mexico,0
TX500387,CUST11060,2026-09-22,Wire,Debit,18435.0,CP04179,Mexico,0
TX500388,CUST10861,2026-04-21,Cash,Debit,4408.26,CP05721,Turkey,1
TX500389,CUST10424,2026-06-18,ACH,Debit,1050.17,CP01206,India,0
TX500390,CUST11155,2026-08-26,Cash,Credit,7006.78,CP05724,Russia,1
TX500391,CUST10362,2026-01-11,Card,Credit,11516.35,CP06024,India,0
TX500392,CUST10271,2026-06-21,Wire,Debit,10611.84,CP05859,India,0
TX500393,CUST10029,2026-02-03,Card,Debit,4631.12,CP02568,Nigeria,1
TX500394,CUST11128,2026-01-01,P2P,Credit,3665.36,CP01427,Mexico,0
TX500395,CUST10930,2026-04-12,Wire,Credit,1817.49,CP04348,India,0
TX500396,CUST11095,2026-01-24,Wire,Debit,11260.97,CP05301,Russia,1
TX500397,CUST10424,2026-08-27,ACH,Credit,2661.09,CP00134,Canada,0
TX500398,CUST10930,2026-07-11,Wire,Credit,5898.63,CP00408,United Kingdom,0
TX500399,CUST10992,2026-01-22,Card,Debit,17835.16,CP04245,United Arab Emirates,1
TX500400,CUST10405,2026-09-25,Card,Debit,8761.16,CP00700,Russia,1
TX500401,CUST10098,2026-04-17,Wire,Credit,23370.38,CP05698,China,0
TX500402,CUST10330,2026-01-16,ACH,Credit,8126.15,CP05773,India,0
TX500403,CUST10602,2026-08-02,Wire,Credit,4895.87,CP06282,United Arab Emirates,1
TX500404,CUST10017,2026-06-26,Wire,Credit,7929.89,CP03043,Nigeria,1
TX500405,CUST10522,2026-02-16,Card,Debit,2873.6,CP05618,United States,0
TX500406,CUST10795,2026-04-20,Card,Debit,2337.62,CP02506,United Kingdom,0
TX500407,CUST10706,2026-03-16,P2P,Credit,28495.07,CP04124,Turkey,1
TX500408,CUST10066,2026-04-23,Card,Debit,10427.77,CP00604,Nigeria,1
TX500409,CUST10614,2026-02-15,Card,Credit,3775.24,CP00223,United Kingdom,0
TX500410,CUST10692,2026-09-12,ACH,Credit,22008.23,CP03650,Nigeria,1
TX500411,CUST10115,2026-09-10,Wire,Debit,1360.41,CP05749,Canada,0
TX500412,CUST10876,2026-09-24,P2P,Credit,3273.35,CP00758,Russia,1
TX500413,CUST10654,2026-08-09,Card,Credit,6355.25,CP05371,India,0
TX500414,CUST10558,2026-04-19,Card,Debit,29259.88,CP01420,United States,0
TX500415,CUST10784,2026-07-10,ACH,Credit,4175.07,CP04625,Russia,1
TX500416,CUST10913,2026-01-26,Card,Credit,5822.02,CP05222,Mexico,0
TX500417,CUST10622,2026-04-15,Card,Debit,8951.84,CP05476,China,0
TX500418,CUST10399,2026-04-23,Card,Debit,26353.66,CP03602,Russia,1
TX500419,CUST10523,2026-03-09,Wire,Debit,31855.07,CP06366,Mexico,0
TX500420,CUST10997,2026-03-20,Cash,Credit,9560.91,CP04525,United States,0
TX500421,CUST10389,2026-02-08,ACH,Debit,7373.15,CP00278,United States,0
TX500422,CUST11059,2026-02-16,Card,Debit,11542.03,CP01857,Mexico,0
TX500423,CUST10518,2026-08-29,Wire,Credit,13128.51,CP00954,Russia,1
TX500424,CUST10835,2026-07-13,Card,Debit,50457.43,CP03015,United States,0
TX500425,CUST11117,2026-01-16,Card,Credit,12132.81,CP04522,United States,0
TX500426,CUST10986,2026-07-18,ACH,Credit,3144.33,CP01253,India,0
TX500427,CUST10971,2026-06-16,Card,Debit,27074.47,CP01435,Nigeria,1
TX500428,CUST10571,2026-01-22,Card,Debit,3560.37,CP04976,Mexico,0
TX500429,CUST10387,2026-02-22,Cash,Debit,4754.71,CP00511,United Kingdom,0
TX500430,CUST10827,2026-05-16,ACH,Credit,7965.2,CP05709,United Kingdom,0
TX500431,CUST10181,2026-01-18,Wire,Credit,4596.93,CP02239,United Kingdom,0
TX500432,CUST10124,2026-01-18,Card,Debit,23621.17,CP00053,Canada,0
TX500433,CUST10319,2026-04-26,Check,Credit,3923.61,CP00517,Russia,1
TX500434,CUST10670,2026-01-08,Card,Debit,4580.47,CP00773,Nigeria,1
TX500435,CUST11082,2026-04-30,Cash,Credit,25626.44,CP01602,Mexico,0
TX500436,CUST11144,2026-08-20,ACH,Debit,3267.3,CP00915,United Arab Emirates,1
TX500437,CUST10346,2026-04-03,Wire,Credit,8210.55,CP02085,China,0
TX500438,CUST10466,2026-04-25,Card,Credit,7245.53,CP00914,China,0
TX500439,CUST10840,2026-07-10,Cash,Credit,64665.14,CP01867,Russia,1
TX500440,CUST10747,2026-09-16,ACH,Debit,9229.12,CP01661,United States,0
TX500441,CUST10300,2026-06-05,Wire,Debit,777.9,CP04703,Turkey,1
TX500442,CUST10558,2026-05-31,ACH,Debit,5083.5,CP00696,Turkey,1
TX500443,CUST10650,2026-08-29,ACH,Debit,5384.53,CP05920,Russia,1
TX500444,CUST10492,2026-07-11,ACH,Debit,13342.04,CP00627,China,0
TX500445,CUST10253,2026-05-17,ACH,Credit,603.71,CP04284,Russia,1
TX500446,CUST10793,2026-04-07,ACH,Debit,3310.46,CP03986,Turkey,1
TX500447,CUST10084,2026-08-19,Cash,Debit,11899.48,CP04094,Russia,1
TX500448,CUST10169,2026-04-28,Check,Credit,6513.28,CP01417,Russia,1
TX500449,CUST10823,2026-07-24,Check,Credit,60161.91,CP05586,Nigeria,1
TX500450,CUST11062,2026-05-04,Card,Credit,2921.75,CP01246,Russia,1
TX500451,CUST10422,2026-07-08,Check,Debit,2089.89,CP00912,China,0
TX500452,CUST10621,2026-09-16,Wire,Credit,2401.31,CP04012,United Kingdom,0
TX500453,CUST10060,2026-08-26,Wire,Credit,25134.98,CP02054,Nigeria,1
TX500454,CUST10941,2026-06-30,P2P,Debit,2218.62,CP05776,Mexico,0
TX500455,CUST10211,2026-09-20,Wire,Credit,6252.41,CP02698,India,0
TX500456,CUST10703,2026-06-15,ACH,Credit,2925.93,CP05441,Russia,1
TX500457,CUST10603,2026-03-03,P2P,Debit,11459.47,CP01700,Mexico,0
TX500458,CUST10196,2026-05-05,Cash,Debit,45774.59,CP01020,Russia,1
TX500459,CUST10106,2026-07-02,Check,Debit,25760.06,CP02932,China,0
TX500460,CUST10601,2026-09-16,Check,Debit,4961.41,CP04590,United States,0
TX500461,CUST10657,2026-09-19,ACH,Credit,4258.03,CP00733,Mexico,0
TX500462,CUST10563,2026-01-27,P2P,Debit,2779.37,CP00898,China,0
TX500463,CUST10605,2026-09-16,Cash,Credit,3183.19,CP04746,India,0
TX500464,CUST10500,2026-07-10,Wire,Debit,11504.97,CP05461,Canada,0
TX500465,CUST10812,2026-03-17,Card,Debit,2728.37,CP00805,China,0
TX500466,CUST10855,2026-06-29,Card,Debit,7110.28,CP02526,Canada,0
TX500467,CUST10815,2026-07-26,Check,Credit,3319.66,CP03842,Turkey,1
TX500468,CUST10162,2026-05-02,Card,Credit,3154.7,CP00038,China,0
TX500469,CUST11113,2026-06-16,Check,Debit,2960.24,CP06148,United Kingdom,0
TX500470,CUST10439,2026-04-22,P2P,Credit,964.1,CP04810,India,0
TX500471,CUST10976,2026-08-21,ACH,Debit,3678.59,CP02280,United States,0
TX500472,CUST10158,2026-09-05,Card,Debit,11065.68,CP04235,Canada,0
TX500473,CUST10212,2026-08-04,Cash,Debit,745.9,CP04809,China,0
TX500474,CUST10625,2026-08-29,Wire,Debit,985.73,CP04255,United Arab Emirates,1
TX500475,CUST11176,2026-07-28,P2P,Credit,28318.57,CP01842,Turkey,1
TX500476,CUST10158,2026-07-03,Cash,Debit,11274.78,CP00272,Mexico,0
TX500477,CUST10841,2026-03-11,Card,Debit,10289.45,CP04044,India,0
TX500478,CUST10779,2026-01-02,Cash,Credit,3521.49,CP00858,India,0
TX500479,CUST11052,2026-06-07,Cash,Debit,1791.97,CP04891,Russia,1
TX500480,CUST11166,2026-02-06,ACH,Debit,5390.13,CP06249,China,0
TX500481,CUST10293,2026-07-19,Cash,Credit,20432.1,CP05630,China,0
TX500482,CUST10796,2026-05-21,Cash,Credit,1882.44,CP00066,Canada,0
TX500483,CUST10652,2026-05-11,Wire,Credit,3719.76,CP04517,United Arab Emirates,1
TX500484,CUST10204,2026-09-16,ACH,Credit,13770.69,CP02948,United States,0
TX500485,CUST10435,2026-09-16,P2P,Debit,8333.04,CP00962,Russia,1
TX500486,CUST10516,2026-01-29,Check,Debit,2638.67,CP04474,Turkey,1
TX500487,CUST10979,2026-03-29,Check,Debit,15747.77,CP04889,Mexico,0
TX500488,CUST10852,2026-07-03,Card,Debit,1478.15,CP00410,India,0
TX500489,CUST10318,2026-06-10,ACH,Credit,7119.31,CP01568,Russia,1
TX500490,CUST10584,2026-06-13,Wire,Credit,1602.86,CP05619,Nigeria,1
TX500491,CUST10421,2026-03-01,Check,Credit,6770.15,CP06068,United Kingdom,0
TX500492,CUST10275,2026-08-11,Wire,Debit,7953.75,CP03906,United Arab Emirates,1
TX500493,CUST10462,2026-05-20,Cash,Debit,10536.37,CP00691,Canada,0
TX500494,CUST10296,2026-05-21,P2P,Debit,14020.88,CP02565,Mexico,0
TX500495,CUST10361,2026-02-13,Card,Debit,18786.36,CP04142,United Arab Emirates,1
TX500496,CUST10481,2026-04-01,ACH,Debit,8513.31,CP03387,Turkey,1
TX500497,CUST10566,2026-05-03,Card,Debit,27341.7,CP03135,Nigeria,1
TX500498,CUST10264,2026-03-06,Card,Credit,32133.66,CP05309,Canada,0
TX500499,CUST10144,2026-05-02,ACH,Credit,1627.52,CP00195,Russia,1
TX500500,CUST11124,2026-03-02,ACH,Credit,2229.79,CP00938,Turkey,1
TX500501,CUST10507,2026-02-10,Wire,Credit,15683.6,CP03808,China,0
TX500502,CUST10370,2026-04-07,P2P,Credit,6282.98,CP06354,China,0
TX500503,CUST10621,2026-07-15,Card,Debit,12335.19,CP04163,Mexico,0
TX500504,CUST10083,2026-06-10,P2P,Credit,20512.64,CP01474,Canada,0
TX500505,CUST10162,2026-06-18,Wire,Debit,1574.51,CP05396,Canada,0
TX500506,CUST10675,2026-06-19,Card,Debit,3415.61,CP01734,Russia,1
TX500507,CUST10815,2026-09-08,P2P,Credit,3182.37,CP05036,Canada,0
TX500508,CUST10748,2026-04-16,ACH,Debit,6660.28,CP00480,Canada,0
TX500509,CUST11061,2026-01-27,Card,Debit,12275.07,CP00004,Canada,0
TX500510,CUST10145,2026-02-13,P2P,Credit,21301.65,CP03079,China,0
TX500511,CUST11158,2026-01-05,ACH,Credit,13550.39,CP02240,China,0
TX500512,CUST10852,2026-09-02,Check,Credit,585.78,CP00876,Turkey,1
TX500513,CUST10389,2026-02-06,Check,Debit,1668.79,CP05568,United States,0
TX500514,CUST10295,2026-02-01,P2P,Debit,2935.13,CP01979,India,0
TX500515,CUST10117,2026-03-02,Cash,Credit,3245.74,CP01169,United Kingdom,0
TX500516,CUST10233,2026-07-22,Card,Credit,2441.44,CP03937,United States,0
TX500517,CUST10743,2026-05-31,Card,Credit,3418.72,CP02497,United Arab Emirates,1
TX500518,CUST10524,2026-08-26,ACH,Credit,12314.95,CP01393,Russia,1
TX500519,CUST10363,2026-03-14,Card,Debit,33817.74,CP00787,Russia,1
TX500520,CUST10680,2026-08-15,P2P,Debit,3342.14,CP04045,United Kingdom,0
TX500521,CUST10002,2026-09-15,ACH,Credit,3336.72,CP00207,Turkey,1
TX500522,CUST10922,2026-05-05,Card,Debit,3659.99,CP02533,United Arab Emirates,1
TX500523,CUST11086,2026-08-30,Check,Debit,5201.06,CP01026,United States,0
TX500524,CUST11004,2026-04-27,Card,Debit,2384.33,CP00168,United Arab Emirates,1
TX500525,CUST10641,2026-04-25,Wire,Debit,2507.94,CP01733,Russia,1
TX500526,CUST10811,2026-07-15,Wire,Credit,47034.54,CP00508,India,0
TX500527,CUST11073,2026-05-22,Card,Debit,5784.32,CP00231,India,0
TX500528,CUST10413,2026-09-23,Card,Credit,21304.76,CP04569,India,0
TX500529,CUST10353,2026-05-24,Card,Debit,4712.4,CP01933,Mexico,0
TX500530,CUST10855,2026-04-18,Wire,Credit,14623.43,CP05383,Mexico,0
TX500531,CUST10032,2026-01-17,Card,Debit,4433.66,CP00809,United Kingdom,0
TX500532,CUST11054,2026-09-18,P2P,Credit,4275.72,CP03063,Turkey,1
TX500533,CUST10758,2026-05-14,Cash,Debit,1600.42,CP01258,United States,0
TX500534,CUST10369,2026-07-19,ACH,Credit,3066.28,CP04693,United States,0
TX500535,CUST10675,2026-08-31,ACH,Debit,1118.39,CP02880,Russia,1
TX500536,CUST10665,2026-09-28,Check,Credit,11979.73,CP04240,Canada,0
TX500537,CUST10415,2026-08-17,Card,Credit,4390.91,CP04074,China,0
TX500538,CUST10328,2026-09-30,Card,Credit,7452.25,CP03560,Canada,0
TX500539,CUST10984,2026-06-12,Wire,Debit,1173.79,CP05617,Canada,0
TX500540,CUST10455,2026-01-30,Check,Credit,5287.48,CP06273,Canada,0
TX500541,CUST10802,2026-03-27,Card,Credit,5252.13,CP03745,India,0
TX500542,CUST10624,2026-04-29,Wire,Debit,6915.26,CP00457,United States,0
TX500543,CUST10569,2026-06-27,Cash,Debit,20713.26,CP04656,United Arab Emirates,1
TX500544,CUST11180,2026-08-12,Card,Credit,7061.17,CP00734,United Arab Emirates,1
TX500545,CUST10437,2026-05-11,Wire,Credit,2772.96,CP01177,India,0
TX500546,CUST10324,2026-09-02,P2P,Debit,4979.93,CP03882,Turkey,1
TX500547,CUST10838,2026-07-18,Card,Debit,2352.83,CP02187,Mexico,0
TX500548,CUST10075,2026-09-27,Wire,Credit,4195.78,CP05078,United Kingdom,0
TX500549,CUST10758,2026-04-30,Wire,Credit,9748.49,CP06210,Nigeria,1
TX500550,CUST10625,2026-07-18,Check,Debit,9988.99,CP03386,Nigeria,1
TX500551,CUST11054,2026-03-31,ACH,Credit,25020.73,CP06277,Turkey,1
TX500552,CUST10733,2026-06-05,P2P,Debit,3675.5,CP05636,Russia,1
TX500553,CUST10094,2026-07-26,Wire,Credit,8594.43,CP05428,Mexico,0
TX500554,CUST10613,2026-02-15,Wire,Debit,2660.92,CP05029,Nigeria,1
TX500555,CUST10863,2026-09-24,Wire,Debit,15310.2,CP06364,Russia,1
TX500556,CUST10771,2026-02-06,Wire,Credit,47879.0,CP01053,United Kingdom,0
TX500557,CUST11141,2026-09-11,Card,Debit,37353.56,CP02593,United Arab Emirates,1
TX500558,CUST10918,2026-06-12,ACH,Debit,44030.71,CP00862,India,0
TX500559,CUST11119,2026-02-20,ACH,Debit,3003.22,CP03079,United Kingdom,0
TX500560,CUST10551,2026-03-14,ACH,Debit,45011.05,CP04459,China,0
TX500561,CUST10521,2026-01-20,Cash,Debit,18179.22,CP03684,China,0
TX500562,CUST10043,2026-07-18,P2P,Debit,5955.18,CP05842,United Kingdom,0
TX500563,CUST11062,2026-04-18,P2P,Credit,8416.79,CP05908,China,0
TX500564,CUST10397,2026-09-06,Check,Debit,868.88,CP00248,Russia,1
TX500565,CUST10812,2026-01-16,Card,Debit,5922.05,CP03572,India,0
TX500566,CUST10711,2026-06-18,Wire,Credit,5185.25,CP05725,United Kingdom,0
TX500567,CUST11031,2026-02-22,Card,Debit,1253.32,CP01974,Mexico,0
TX500568,CUST10369,2026-04-24,ACH,Credit,367.9,CP01940,United Arab Emirates,1
TX500569,CUST10127,2026-09-16,Wire,Credit,2651.98,CP05755,Nigeria,1
TX500570,CUST10986,2026-02-14,P2P,Debit,1804.49,CP00303,Turkey,1
TX500571,CUST10712,2026-03-08,P2P,Credit,4786.49,CP05762,United Arab Emirates,1
TX500572,CUST10888,2026-05-18,ACH,Credit,7403.27,CP00542,Canada,0
TX500573,CUST10707,2026-05-24,Card,Debit,13405.13,CP02553,Nigeria,1
TX500574,CUST10592,2026-08-07,Cash,Debit,8010.21,CP02910,Turkey,1
TX500575,CUST10635,2026-02-23,Card,Debit,15593.42,CP06182,Turkey,1
TX500576,CUST10451,2026-08-13,Wire,Debit,13255.07,CP01902,United Kingdom,0
TX500577,CUST11131,2026-02-12,Check,Debit,24690.82,CP03935,Russia,1
TX500578,CUST11160,2026-04-02,P2P,Debit,1850.23,CP00859,China,0
TX500579,CUST10602,2026-01-25,P2P,Debit,4552.07,CP04770,United Kingdom,0
TX500580,CUST10615,2026-08-17,Card,Debit,2643.32,CP03566,United Arab Emirates,1
TX500581,CUST10820,2026-01-27,Cash,Credit,9004.18,CP01635,China,0
TX500582,CUST10088,2026-01-24,ACH,Credit,21442.38,CP01239,Turkey,1
TX500583,CUST10026,2026-07-17,Wire,Debit,4153.34,CP06072,United Kingdom,0
TX500584,CUST10073,2026-03-12,ACH,Debit,4082.16,CP02554,United Kingdom,0
TX500585,CUST10077,2026-09-15,ACH,Debit,64456.85,CP04835,Canada,0
TX500586,CUST10556,2026-06-16,Wire,Debit,55767.41,CP02630,Russia,1
TX500587,CUST10901,2026-03-12,ACH,Debit,4810.98,CP05703,Canada,0
TX500588,CUST10996,2026-02-21,P2P,Credit,11003.73,CP05888,United Kingdom,0
TX500589,CUST10398,2026-03-01,Wire,Credit,10809.55,CP03808,United States,0
TX500590,CUST10401,2026-03-13,Card,Credit,3867.04,CP06320,Turkey,1
TX500591,CUST11107,2026-01-21,P2P,Credit,11333.78,CP03797,Nigeria,1
TX500592,CUST10974,2026-01-03,P2P,Debit,3734.8,CP01977,India,0
TX500593,CUST10592,2026-09-20,Check,Debit,1208.82,CP00134,Nigeria,1
TX500594,CUST10019,2026-09-05,Card,Credit,1150.51,CP02122,China,0
TX500595,CUST10106,2026-02-15,P2P,Credit,6608.94,CP01892,United Kingdom,0
TX500596,CUST10321,2026-05-22,P2P,Debit,1393.39,CP05441,Canada,0
TX500597,CUST11107,2026-05-05,Wire,Credit,5180.59,CP05959,United States,0
TX500598,CUST10421,2026-07-14,Wire,Credit,6391.46,CP04799,Russia,1
TX500599,CUST10962,2026-05-16,Card,Debit,7517.64,CP04725,Mexico,0
TX500600,CUST10303,2026-09-14,ACH,Debit,7613.07,CP00842,United States,0
TX500601,CUST10611,2026-05-31,Card,Debit,14313.16,CP05329,Mexico,0
TX500602,CUST10269,2026-06-11,Wire,Credit,8802.39,CP05608,China,0
TX500603,CUST10412,2026-05-29,Cash,Credit,7623.7,CP00085,United Arab Emirates,1
TX500604,CUST10655,2026-09-08,Cash,Debit,6096.92,CP06429,Mexico,0
TX500605,CUST10547,2026-05-26,P2P,Credit,7985.31,CP02691,Russia,1
TX500606,CUST10338,2026-09-13,ACH,Credit,3343.46,CP01640,Nigeria,1
TX500607,CUST10523,2026-07-07,Cash,Credit,4429.07,CP03191,United Kingdom,0
TX500608,CUST11131,2026-01-28,P2P,Credit,10396.5,CP06105,Russia,1
TX500609,CUST10963,2026-07-09,Wire,Credit,31939.76,CP02517,United States,0
TX500610,CUST10098,2026-03-10,Wire,Credit,5915.46,CP03191,China,0
TX500611,CUST10455,2026-07-29,Cash,Debit,20646.23,CP02365,Canada,0
TX500612,CUST10165,2026-02-06,Check,Credit,2408.08,CP02549,United Kingdom,0
TX500613,CUST10290,2026-07-10,Card,Debit,9666.99,CP06311,Russia,1
TX500614,CUST10317,2026-03-05,Check,Debit,8930.15,CP02832,United States,0
TX500615,CUST10251,2026-04-16,P2P,Credit,22240.99,CP06006,Turkey,1
TX500616,CUST10530,2026-05-19,Card,Credit,585.98,CP04835,United States,0
TX500617,CUST10196,2026-07-20,Wire,Debit,5303.75,CP03007,Nigeria,1
TX500618,CUST10084,2026-01-31,Cash,Debit,1016.76,CP03973,United Arab Emirates,1
TX500619,CUST10817,2026-07-04,Card,Credit,6426.18,CP02982,China,0
TX500620,CUST10279,2026-05-17,Wire,Debit,5257.43,CP01701,India,0
TX500621,CUST10018,2026-09-19,ACH,Credit,7836.57,CP03834,United Kingdom,0
TX500622,CUST10655,2026-07-31,P2P,Debit,10687.1,CP00330,China,0
TX500623,CUST10558,2026-08-02,P2P,Credit,9981.31,CP04201,Turkey,1
TX500624,CUST10022,2026-09-24,Wire,Debit,1943.06,CP01966,United States,0
TX500625,CUST10377,2026-05-14,Check,Debit,33447.88,CP05345,United States,0
TX500626,CUST11009,2026-01-26,Cash,Debit,40453.44,CP04062,Russia,1
TX500627,CUST10978,2026-08-22,ACH,Debit,54908.29,CP03550,United Arab Emirates,1
TX500628,CUST11114,2026-03-03,ACH,Debit,10111.76,CP01788,Nigeria,1
TX500629,CUST10616,2026-04-03,Wire,Debit,19016.49,CP00098,India,0
TX500630,CUST11031,2026-07-04,Check,Debit,2631.24,CP01409,United States,0
TX500631,CUST10371,2026-05-04,Wire,Credit,7967.0,CP03169,India,0
TX500632,CUST10561,2026-07-08,ACH,Debit,5421.11,CP01034,India,0
TX500633,CUST10654,2026-09-21,Card,Debit,52293.77,CP05031,China,0
TX500634,CUST10411,2026-07-10,Cash,Credit,3062.73,CP01950,United Kingdom,0
TX500635,CUST10808,2026-05-29,Card,Credit,18435.16,CP01709,China,0
TX500636,CUST10047,2026-08-15,ACH,Debit,6794.88,CP00783,Canada,0
TX500637,CUST10648,2026-01-29,Check,Credit,3784.12,CP05320,India,0
TX500638,CUST10442,2026-08-07,Check,Credit,2631.56,CP05293,Turkey,1
TX500639,CUST10713,2026-02-09,ACH,Debit,28664.27,CP00714,Mexico,0
TX500640,CUST11181,2026-05-12,Cash,Debit,1106.22,CP05453,China,0
TX500641,CUST10629,2026-09-05,Card,Debit,5749.46,CP05240,Russia,1
TX500642,CUST10938,2026-04-10,ACH,Credit,2050.74,CP06127,Nigeria,1
TX500643,CUST10961,2026-02-03,ACH,Credit,10359.82,CP00978,United States,0
TX500644,CUST10364,2026-07-03,Wire,Debit,16574.96,CP01636,United States,0
TX500645,CUST10424,2026-08-04,ACH,Debit,4609.77,CP00580,United Kingdom,0
TX500646,CUST10080,2026-05-03,Cash,Debit,6002.46,CP03836,United Arab Emirates,1
TX500647,CUST10439,2026-05-01,Cash,Debit,3457.51,CP00581,Mexico,0
TX500648,CUST10165,2026-02-26,Wire,Debit,13667.54,CP01123,Canada,0
TX500649,CUST11113,2026-08-23,Card,Credit,4005.14,CP06437,Turkey,1
